FIRST NAME,LAST NAME,SEX,DOJ,CURRENT DATE,DESIGNATION,AGE,UNIT,LEAVES USED,LEAVES REMAINING,RATINGS,PAST EXP,SALARY,DAY,DAY NAME,MONTH,YEAR
AUBREY,AGARWAL,M,2014-03-23,2016-01-07,Analyst,24.0,Management,27,3,2.0,1,45329,23,Sunday,3,2014
CARMELA,ANGOCICCO,F,2014-08-30,2016-01-07,Analyst,21.0,IT,18,12,5.0,0,41225,30,Saturday,8,2014
BRADY,AGUILERA,M,2013-08-31,2016-01-07,Analyst,24.0,Management,27,3,3.0,1,47143,31,Saturday,8,2013
VICKY,AMOSS,F,2014-10-16,2016-01-07,Analyst,22.0,Management,19,11,5.0,0,43064,16,Thursday,10,2014
WILL,AGEMY,M,2014-05-11,2016-01-07,Analyst,23.0,Operations,28,2,4.0,0,41277,11,Sunday,5,2014
ENID,ARABAJIAN,F,2013-04-18,2016-01-07,Analyst,21.0,Web,16,14,4.0,0,47458,18,Thursday,4,2013
ERICA,ALVEREZ,F,2013-12-20,2016-01-07,Analyst,23.0,Management,19,11,3.0,0,41608,20,Friday,12,2013
FELICITA,ARMFIELD,F,2013-03-08,2016-01-07,Senior Analyst,27.0,IT,16,14,2.0,0,60352,8,Friday,3,2013
ALISSA,APOLO,F,2014-03-24,2016-01-07,Analyst,23.0,Web,22,8,4.0,0,44988,24,Monday,3,2014
SUSIE,AMOAH,F,2013-07-05,2016-01-07,Analyst,25.0,Marketing,29,1,2.0,1,46004,5,Friday,7,2013
TOMAS,ADONIS,M,2013-12-17,2016-01-07,Analyst,25.0,Operations,19,11,2.0,2,41135,17,Tuesday,12,2013
WILLIE,ABBINGTON,M,2014-10-16,2016-01-07,Manager,34.0,Finance,20,10,5.0,10,147110,16,Thursday,10,2014
DOROTHEA,ANGELILLI,F,2012-07-20,2016-01-07,Associate,31.0,Management,15,15,5.0,3,88069,20,Friday,7,2012
AARON,ABDELMUTI,M,2013-06-16,2016-01-07,Analyst,24.0,IT,21,9,5.0,0,41146,16,Sunday,6,2013
RORY,AHMANN,M,2014-10-10,2016-01-07,Senior Analyst,27.0,Management,27,3,2.0,1,50084,10,Friday,10,2014
MILAGROS,ANTOLAK,F,2014-03-02,2016-01-07,Analyst,25.0,Web,16,14,2.0,2,46519,2,Sunday,3,2014
FREDERIC,AJOKU,M,2013-10-19,2016-01-07,Analyst,22.0,Operations,16,14,5.0,0,40438,19,Saturday,10,2013
JANNA,APPLEGATE,F,2014-01-07,2016-01-07,Associate,31.0,Finance,18,12,2.0,6,94836,7,Tuesday,1,2014
EARNESTINE,ANTONY,F,2012-09-19,2016-01-07,Senior Analyst,26.0,Operations,27,3,4.0,0,66244,19,Wednesday,9,2012
GRAHAM,AHNE,M,2014-02-24,2016-01-07,Analyst,25.0,Web,20,10,3.0,2,49706,24,Monday,2,2014
ERNEST,ABDUL,M,2013-02-14,2016-01-07,Associate,32.0,Finance,30,0,3.0,5,75780,14,Thursday,2,2013
KATHIE,APLIN,F,2013-12-30,2016-01-07,Analyst,23.0,Marketing,16,14,3.0,0,43902,30,Monday,12,2013
KAY,AMDERSON,F,2013-05-24,2016-01-07,Director,42.0,Operations,28,2,4.0,15,270193,24,Friday,5,2013
BELINDA,AMESBURY,F,2014-12-05,2016-01-07,Analyst,25.0,Management,21,9,5.0,3,49766,5,Friday,12,2014
MARINA,ANDRANGO,F,2013-03-08,2016-01-07,Analyst,21.0,Operations,18,12,3.0,0,45000,8,Friday,3,2013
LEWIS,ABRAMOWITZ,M,2013-12-29,2016-01-07,Senior Analyst,25.0,Marketing,21,9,5.0,2,69966,29,Sunday,12,2013
RUPERT,ALEXANDER,M,2014-01-03,2016-01-07,Analyst,24.0,Web,22,8,4.0,1,41679,3,Friday,1,2014
ANTON,AGUSTINO,M,2014-03-20,2016-01-07,Analyst,25.0,IT,21,9,4.0,2,42466,20,Thursday,3,2014
TASHA,ANDALORA,F,2014-12-24,2016-01-07,Analyst,25.0,Web,20,10,4.0,3,44366,24,Wednesday,12,2014
RAYMOND,ABAR,M,2014-05-16,2016-01-07,Analyst,25.0,Web,16,14,2.0,2,48098,16,Friday,5,2014
JONI,ANGERT,F,2013-09-11,2016-01-07,Analyst,23.0,IT,15,15,5.0,0,42225,11,Wednesday,9,2013
FRANCIS,AMSDEN,F,2012-04-09,2016-01-07,Associate,28.0,Marketing,25,5,5.0,2,70567,9,Monday,4,2012
MYRTLE,AMBROSE,F,2014-07-12,2016-01-07,Senior Analyst,27.0,Operations,30,0,3.0,1,57497,12,Saturday,7,2014
TED,ACENCIO,M,2012-07-09,2016-01-07,Senior Analyst,26.0,Operations,23,7,2.0,0,54573,9,Monday,7,2012
JACINTO,ALMA,M,2013-05-18,2016-01-07,Associate,29.0,IT,16,14,2.0,2,76494,18,Saturday,5,2013
MARIBEL,ANGELOVICH,F,2013-07-11,2016-01-07,Analyst,22.0,IT,15,15,3.0,0,48177,11,Thursday,7,2013
LENARD,ALECCA,M,2014-11-06,2016-01-07,Analyst,24.0,Marketing,25,5,5.0,2,49866,6,Thursday,11,2014
BRIAN,AARONS,M,2014-08-28,2016-01-07,Associate,28.0,Management,24,6,4.0,6,79118,28,Thursday,8,2014
CHAUNCEY,ALEEM,M,2014-04-14,2016-01-07,Analyst,24.0,Finance,16,14,2.0,1,46043,14,Monday,4,2014
GUSTAVO,ADKISON,M,2012-06-06,2016-01-07,Manager,32.0,IT,18,12,2.0,7,114239,6,Wednesday,6,2012
ELISHA,ARCHILLA,F,2013-02-01,2016-01-07,Analyst,25.0,Management,30,0,2.0,1,48353,1,Friday,2,2013
MACK,ADKIN,M,2013-12-13,2016-01-07,Analyst,21.0,Operations,19,11,4.0,0,46644,13,Friday,12,2013
ZACHARIAH,ALEMANY,M,2014-06-26,2016-01-07,Analyst,25.0,IT,26,4,2.0,2,41071,26,Thursday,6,2014
MELLISSA,ARLINGHAUS,F,2012-10-06,2016-01-07,Senior Analyst,25.0,Management,25,5,2.0,0,60307,6,Saturday,10,2012
LIBBY,ARCHULETA,F,2013-10-02,2016-01-07,Manager,33.0,Operations,16,14,3.0,6,103640,2,Wednesday,10,2013
STANLEY,ABELAR,M,2012-07-16,2016-01-07,Senior Analyst,26.0,Marketing,17,13,5.0,1,60394,16,Monday,7,2012
TERRY,ABBED,M,2014-02-18,2016-01-07,Analyst,21.0,IT,25,5,2.0,0,41353,18,Tuesday,2,2014
WINSTON,AFLALO,M,2015-01-22,2016-01-07,Senior Analyst,27.0,Management,21,9,2.0,5,59182,22,Thursday,1,2015
JOY,AMARILLAS,F,2014-05-30,2016-01-07,Analyst,24.0,Operations,28,2,3.0,1,40820,30,Friday,5,2014
BUDDY,AGUNOS,M,2013-08-11,2016-01-07,Analyst,22.0,Management,27,3,4.0,0,42828,11,Sunday,8,2013
JEFFREY,ABADIE,M,2014-06-29,2016-01-07,Analyst,23.0,Management,28,2,5.0,0,46137,29,Sunday,6,2014
STACY,AGLE,M,2014-09-26,2016-01-07,Analyst,21.0,Management,16,14,4.0,0,46306,26,Friday,9,2014
JEREMIAH,ACRES,M,2014-06-01,2016-01-07,Analyst,25.0,Finance,26,4,2.0,2,41942,1,Sunday,6,2014
ROSANNE,APPERSON,F,2013-02-28,2016-01-07,Analyst,23.0,Marketing,17,13,4.0,0,46669,28,Thursday,2,2013
CONRAD,ADWELL,M,2014-08-11,2016-01-07,Analyst,25.0,Operations,26,4,5.0,3,48363,11,Monday,8,2014
LUCIEN,ALBERRO,M,2013-05-14,2016-01-07,Manager,33.0,Management,28,2,2.0,6,128247,14,Tuesday,5,2013
QUENTIN,AGUDELO,M,2013-02-11,2016-01-07,Analyst,24.0,IT,26,4,5.0,0,48015,11,Monday,2,2013
ZACHARY,ABRAMOWSKI,M,2013-03-22,2016-01-07,Senior Analyst,25.0,Finance,30,0,3.0,0,55455,22,Friday,3,2013
BERTRAM,ALGHAMDI,M,2013-05-31,2016-01-07,Analyst,25.0,Marketing,20,10,2.0,1,42735,31,Friday,5,2013
MEAGAN,ANNO,F,2014-09-21,2016-01-07,Analyst,25.0,Marketing,18,12,5.0,3,41956,21,Sunday,9,2014
WARNER,ALLEX,M,2014-11-11,2016-01-07,Analyst,22.0,Finance,24,6,2.0,0,48868,11,Tuesday,11,2014
MARION,ALVIAR,F,2013-04-14,2016-01-07,Analyst,25.0,Management,16,14,5.0,1,46623,14,Sunday,4,2013
JOHNNIE,ACKAH,M,2014-12-09,2016-01-07,Analyst,24.0,IT,15,15,4.0,2,47899,9,Tuesday,12,2014
GERALDO,ALGE,M,2013-05-29,2016-01-07,Analyst,24.0,Finance,18,12,4.0,0,40188,29,Wednesday,5,2013
RAMIRO,ADULE,M,2013-06-27,2016-01-07,Associate,32.0,Management,27,3,2.0,7,91602,27,Thursday,6,2013
HAYDEE,ARMOR,F,2014-04-14,2016-01-07,Analyst,21.0,Operations,15,15,2.0,0,49048,14,Monday,4,2014
LAZARO,ALBANO,M,2014-11-23,2016-01-07,Analyst,24.0,Marketing,30,0,2.0,2,41412,23,Sunday,11,2014
CHRISTOPHER,AAMOT,M,2014-10-15,2016-01-07,Analyst,23.0,Management,26,4,3.0,1,41951,15,Wednesday,10,2014
DENA,ANEWALT,F,2014-12-15,2016-01-07,Analyst,24.0,Web,20,10,2.0,2,45896,15,Monday,12,2014
JONATHAN,ABBAY,M,2014-06-04,2016-01-07,Analyst,25.0,Operations,30,0,3.0,2,45597,4,Wednesday,6,2014
TARA,AMABILE,F,2014-08-19,2016-01-07,Senior Manager,39.0,Marketing,24,6,4.0,16,151373,19,Tuesday,8,2014
LAMONT,AGINS,M,2014-03-16,2016-01-07,Senior Analyst,27.0,Operations,25,5,3.0,1,65596,16,Sunday,3,2014
FRANCESCO,ALLEYNE,M,2014-12-25,2016-01-07,Analyst,25.0,Management,20,10,5.0,3,42494,25,Thursday,12,2014
LOWELL,ADENS,M,2014-01-18,2016-01-07,Analyst,24.0,Web,22,8,3.0,1,41312,18,Saturday,1,2014
STELLA,AMBERSON,F,2014-09-22,2016-01-07,Analyst,22.0,Operations,17,13,4.0,0,48555,22,Monday,9,2014
LEVI,ADKINS,M,2013-09-24,2016-01-07,Analyst,21.0,Marketing,18,12,3.0,0,49632,24,Tuesday,9,2013
TONEY,ALLENDER,M,2012-05-25,2016-01-07,Associate,29.0,IT,27,3,5.0,3,89791,25,Friday,5,2012
MATILDE,ARIYOSHI,F,2014-03-28,2016-01-07,Analyst,23.0,Marketing,23,7,4.0,0,44886,28,Friday,3,2014
BARRETT,ALICANDRO,M,2013-05-26,2016-01-07,Analyst,25.0,IT,25,5,4.0,1,40886,26,Sunday,5,2013
FRANCISCO,ABLAO,M,2013-10-31,2016-01-07,Senior Analyst,26.0,Management,17,13,2.0,0,65383,31,Thursday,10,2013
LAKEISHA,APONTE,F,2012-07-21,2016-01-07,Director,45.0,Management,18,12,2.0,18,320148,21,Saturday,7,2012
ELMA,ANITOK,F,2013-01-24,2016-01-07,Analyst,24.0,IT,18,12,2.0,0,48696,24,Thursday,1,2013
SAMUEL,ABBINANTI,M,2014-09-01,2016-01-07,Analyst,23.0,Operations,22,8,5.0,1,47701,1,Monday,9,2014
FRANKIE,ADRIAN,M,2012-08-25,2016-01-07,Director,40.0,IT,16,14,4.0,15,232682,25,Saturday,8,2012
THERESE,ANESTOS,F,2013-07-06,2016-01-07,Analyst,21.0,Web,29,1,2.0,0,42747,6,Saturday,7,2013
ALDO,ALBERTA,M,2013-03-31,2016-01-07,Analyst,21.0,IT,26,4,2.0,0,46170,31,Sunday,3,2013
LINDSAY,ALME,M,2013-08-11,2016-01-07,Analyst,22.0,Operations,24,6,2.0,0,45997,11,Sunday,8,2013
NELL,ANGELILLO,F,2013-01-16,2016-01-07,Analyst,22.0,Web,18,12,2.0,0,48962,16,Wednesday,1,2013
TRINA,ANDRIAN,F,2013-06-26,2016-01-07,Analyst,23.0,Web,17,13,4.0,0,42847,26,Wednesday,6,2013
DARELL,ALMENGOR,M,2014-12-01,2016-01-07,Analyst,24.0,Marketing,26,4,5.0,2,40704,1,Monday,12,2014
ELLSWORTH,ALLENBRAND,M,2014-02-08,2016-01-07,Senior Analyst,28.0,IT,23,7,5.0,5,61867,8,Saturday,2,2014
ZOE,ARKING,F,2014-06-28,2016-01-07,Analyst,21.0,Management,29,1,4.0,0,48067,28,Saturday,6,2014
ROCCO,AHRENS,M,2014-10-05,2016-01-07,Analyst,23.0,Management,15,15,5.0,1,48939,5,Sunday,10,2014
KATE,ANDELMAN,F,2014-12-26,2016-01-07,Analyst,22.0,Finance,27,3,3.0,0,41230,26,Friday,12,2014
CLAUDIA,AMASS,F,2014-09-04,2016-01-07,Analyst,22.0,IT,18,12,3.0,0,41449,4,Thursday,9,2014
HUEY,ALGIER,M,2013-05-08,2016-01-07,Associate,29.0,Marketing,28,2,3.0,2,93073,8,Wednesday,5,2013
BRIDGETTE,ANSCHUTZ,F,2013-03-23,2016-01-07,Analyst,24.0,Marketing,28,2,4.0,0,42625,23,Saturday,3,2013
MELVA,APKER,F,2013-03-02,2016-01-07,Analyst,24.0,Finance,19,11,3.0,0,47458,2,Saturday,3,2013
REINALDO,ALBRITON,M,2013-01-16,2016-01-07,Analyst,24.0,Finance,19,11,3.0,0,43070,16,Wednesday,1,2013
ANITA,ALTUM,F,2013-07-11,2016-01-07,Analyst,21.0,Management,22,8,5.0,0,40431,11,Thursday,7,2013
TY,AHYOU,M,2014-02-04,2016-01-07,Manager,33.0,IT,15,15,5.0,9,141477,4,Tuesday,2,2014
CHRISTIAN,ACEBO,M,2013-11-20,2016-01-07,Analyst,25.0,Operations,20,10,4.0,2,45555,20,Wednesday,11,2013
JACOB,ABERCROMBIE,M,2013-10-19,2016-01-07,Senior Analyst,28.0,Finance,19,11,3.0,2,58745,19,Saturday,10,2013
LIZ,ARAN,F,2014-07-19,2016-01-07,Analyst,25.0,Operations,25,5,5.0,3,41580,19,Saturday,7,2014
JAMES,APPELGATE,F,2013-04-21,2016-01-07,Analyst,25.0,Management,16,14,2.0,1,45739,21,Sunday,4,2013
BRYANT,ADIE,M,2010-03-01,2016-01-07,Director,40.0,IT,25,5,5.0,11,218098,1,Monday,3,2010
MAN,ALLSBROOK,M,2013-09-12,2016-01-07,Analyst,25.0,Operations,30,0,2.0,2,40935,12,Thursday,9,2013
JUANA,AMORE,F,2014-06-10,2016-01-07,Analyst,25.0,Operations,27,3,2.0,2,41310,10,Tuesday,6,2014
GARRY,ADDIS,M,2012-03-28,2016-01-07,Senior Analyst,28.0,Management,23,7,3.0,0,52071,28,Wednesday,3,2012
MEGAN,ALVANAS,F,2014-12-31,2016-01-07,Analyst,24.0,Operations,18,12,2.0,2,44594,31,Wednesday,12,2014
RAYMUNDO,ALA,M,2013-01-20,2016-01-07,Analyst,22.0,Web,24,6,2.0,0,49957,20,Sunday,1,2013
BRIANNA,ANSTINE,F,2013-01-29,2016-01-07,Analyst,22.0,Marketing,28,2,4.0,0,48993,29,Tuesday,1,2013
TINA,ALTERMAN,F,2011-10-17,2016-01-07,Associate,30.0,Management,27,3,4.0,5,89043,17,Monday,10,2011
LYNNE,AMOTT,F,2011-10-22,2016-01-07,Associate,31.0,Finance,16,14,5.0,3,96276,22,Saturday,10,2011
CALLIE,ANKRUM,F,2014-07-22,2016-01-07,Analyst,22.0,Web,20,10,3.0,0,47904,22,Tuesday,7,2014
LESLEY,ANGERMEIER,F,2013-05-21,2016-01-07,Analyst,21.0,Marketing,22,8,2.0,0,43835,21,Tuesday,5,2013
SHAYNE,ALLAN,M,2012-07-09,2016-01-07,Senior Manager,36.0,Operations,15,15,2.0,8,177587,9,Monday,7,2012
JOHN,ANWAY,F,2013-12-09,2016-01-07,Analyst,22.0,Web,25,5,5.0,0,43628,9,Monday,12,2013
VIOLET,AMEND,F,2013-12-25,2016-01-07,Analyst,22.0,Management,24,6,4.0,0,49592,25,Wednesday,12,2013
GROVER,AGRE,M,2014-10-31,2016-01-07,Analyst,21.0,Operations,27,3,3.0,0,48331,31,Friday,10,2014
MITCH,ALBERTINE,M,2013-11-10,2016-01-07,Senior Analyst,28.0,Marketing,17,13,4.0,5,68604,10,Sunday,11,2013
DONNY,AITON,M,2011-07-15,2016-01-07,Associate,31.0,Marketing,26,4,4.0,6,71026,15,Friday,7,2011
ERICH,ALATORRE,M,2014-09-18,2016-01-07,Analyst,21.0,Marketing,27,3,2.0,0,47014,18,Thursday,9,2014
AMADO,ALERTE,M,2013-07-05,2016-01-07,Analyst,22.0,Management,22,8,2.0,0,41329,5,Friday,7,2013
HARRIS,AKAU,M,2011-04-06,2016-01-07,Manager,35.0,Web,30,0,4.0,6,129107,6,Wednesday,4,2011
IOLA,ARDON,F,2013-07-31,2016-01-07,Analyst,24.0,IT,20,10,2.0,1,43714,31,Wednesday,7,2013
DOREEN,ANAGNOST,F,2013-01-17,2016-01-07,Analyst,22.0,Management,18,12,2.0,0,40031,17,Thursday,1,2013
MANDI,ARMENDAREZ,F,2013-08-02,2016-01-07,Analyst,22.0,IT,23,7,4.0,0,44739,2,Friday,8,2013
ISREAL,ALLERY,M,2013-11-08,2016-01-07,Analyst,25.0,Operations,19,11,4.0,2,49499,8,Friday,11,2013
ZACKARY,ALLIANCE,M,2014-05-13,2016-01-07,Senior Analyst,26.0,Web,30,0,2.0,0,53988,13,Tuesday,5,2014
WILLA,ANNARINO,F,2013-07-18,2016-01-07,Associate,32.0,Marketing,21,9,5.0,7,99412,18,Thursday,7,2013
KRISTEN,ALWAY,F,2013-03-24,2016-01-07,Analyst,21.0,Management,24,6,2.0,0,46071,24,Sunday,3,2013
FRANCES,ALER,M,2013-08-02,2016-01-07,Analyst,22.0,IT,26,4,2.0,0,47148,2,Friday,8,2013
TUAN,ALLIE,M,2014-06-12,2016-01-07,Analyst,23.0,IT,23,7,3.0,0,43007,12,Thursday,6,2014
ERNIE,AGUAS,M,2014-01-19,2016-01-07,Analyst,23.0,Operations,24,6,4.0,0,46469,19,Sunday,1,2014
EDWIN,ABIGANTUS,M,2012-10-21,2016-01-07,Manager,32.0,Management,20,10,2.0,5,100952,21,Sunday,10,2012
MASON,AHN,M,2014-11-27,2016-01-07,Analyst,24.0,Finance,23,7,2.0,2,48114,27,Thursday,11,2014
CHRYSTAL,APARO,F,2013-09-15,2016-01-07,Senior Analyst,25.0,Finance,17,13,2.0,0,58736,15,Sunday,9,2013
ROSALYN,ANTAL,F,2013-10-19,2016-01-07,Analyst,24.0,Management,15,15,5.0,1,42037,19,Saturday,10,2013
KIRK,ACKLEN,M,2014-09-07,2016-01-07,Analyst,23.0,Operations,15,15,5.0,1,44538,7,Sunday,9,2014
KATIE,ALWARDT,F,2013-10-30,2016-01-07,Senior Analyst,25.0,Operations,26,4,5.0,0,68319,30,Wednesday,10,2013
LINWOOD,AIUDI,M,2013-07-17,2016-01-07,Senior Analyst,25.0,Management,17,13,2.0,2,65324,17,Wednesday,7,2013
DENIS,AGUINALDO,M,2014-06-15,2016-01-07,Analyst,21.0,Marketing,19,11,5.0,0,45042,15,Sunday,6,2014
HERBERT,ABETE,M,2014-02-09,2016-01-07,Analyst,23.0,Finance,19,11,2.0,0,47305,9,Sunday,2,2014
TESSA,APPIA,F,2013-06-01,2016-01-07,Analyst,23.0,Operations,18,12,2.0,0,43776,1,Saturday,6,2013
ARTHUR,ABBADESSA,M,2013-09-30,2016-01-07,Analyst,21.0,Management,29,1,4.0,0,41621,30,Monday,9,2013
GLENN,ABEN,M,2014-10-13,2016-01-07,Analyst,21.0,Marketing,24,6,5.0,0,43542,13,Monday,10,2014
BEATRICE,ALVERIO,F,2014-01-07,2016-01-07,Associate,32.0,Web,16,14,5.0,7,92074,7,Tuesday,1,2014
ELSA,ANDERSON,F,2013-03-30,2016-01-07,Analyst,23.0,Finance,28,2,3.0,0,45735,30,Saturday,3,2013
LESLIE,ABSTON,M,2014-01-13,2016-01-07,Analyst,23.0,Operations,26,4,4.0,0,44767,13,Monday,1,2014
VERA,AMANCIO,F,2013-08-11,2016-01-07,Analyst,25.0,IT,28,2,3.0,2,45429,11,Sunday,8,2013
ROSLYN,ANZUALDA,F,2014-11-10,2016-01-07,Analyst,23.0,Marketing,21,9,3.0,1,41786,10,Monday,11,2014
BERTA,APPIAH,F,2014-01-30,2016-01-07,Analyst,21.0,Management,21,9,3.0,0,47143,30,Thursday,1,2014
KERI,ANGLE,F,2014-04-18,2016-01-07,Analyst,25.0,Finance,29,1,3.0,2,47286,18,Friday,4,2014
CRYSTAL,ALTIC,F,2013-07-07,2016-01-07,Analyst,22.0,Operations,29,1,5.0,0,47892,7,Sunday,7,2013
KOREY,ALLIO,M,2015-01-11,2016-01-07,Analyst,22.0,Operations,29,1,5.0,0,41250,11,Sunday,1,2015
KAITLYN,ARD,F,2014-12-02,2016-01-07,Analyst,22.0,IT,16,14,4.0,0,41953,2,Tuesday,12,2014
DELORIS,ANDREGG,F,2014-12-19,2016-01-07,Analyst,22.0,Operations,16,14,4.0,0,46244,19,Friday,12,2014
BERTIE,ARBAUGH,F,2013-12-17,2016-01-07,Associate,30.0,Marketing,20,10,4.0,6,87011,17,Tuesday,12,2013
AUBREY,ARDUINI,F,2013-12-25,2016-01-07,Analyst,24.0,Finance,18,12,4.0,1,49529,25,Wednesday,12,2013
MAXIMO,ALICIA,M,2014-02-28,2016-01-07,Analyst,23.0,IT,20,10,2.0,0,46752,28,Friday,2,2014
SANTIAGO,ADROVEL,M,2014-06-03,2016-01-07,Analyst,24.0,Finance,22,8,4.0,1,45402,3,Tuesday,6,2014
JANELL,ARAYA,F,2013-10-22,2016-01-07,Analyst,23.0,Operations,23,7,3.0,0,41142,22,Tuesday,10,2013
JACKLYN,ARACENA,F,2013-09-20,2016-01-07,Analyst,21.0,Management,28,2,3.0,0,48221,20,Friday,9,2013
CARLENE,ANTUNA,F,2012-02-09,2016-01-07,Manager,32.0,IT,24,6,2.0,4,102996,9,Thursday,2,2012
EUGENIO,ALBERDA,M,2014-12-23,2016-01-07,Senior Analyst,25.0,IT,21,9,3.0,3,60990,23,Tuesday,12,2014
DONA,ANTHON,F,2012-02-04,2016-01-07,Associate,32.0,IT,21,9,4.0,6,91767,4,Saturday,2,2012
RODRIGO,AHRNS,M,2014-11-02,2016-01-07,Analyst,22.0,Marketing,16,14,4.0,0,45781,2,Sunday,11,2014
OREN,ALF,M,2013-02-24,2016-01-07,Analyst,23.0,IT,27,3,5.0,0,48049,24,Sunday,2,2013
MAUREEN,AMARANTE,F,2013-09-13,2016-01-07,Analyst,24.0,Management,19,11,5.0,1,49368,13,Friday,9,2013
FANNY,ARAVJO,F,2014-10-11,2016-01-07,Associate,32.0,IT,25,5,4.0,6,88400,11,Saturday,10,2014
WOODROW,ADJEI,M,2014-12-25,2016-01-07,Associate,29.0,Web,29,1,2.0,4,94321,25,Thursday,12,2014
BARB,ARKIN,F,2014-08-30,2016-01-07,Analyst,21.0,Management,23,7,3.0,0,45411,30,Saturday,8,2014
MARCIE,ANTRIKIN,F,2014-11-21,2016-01-07,Analyst,23.0,IT,26,4,5.0,1,48612,21,Friday,11,2014
MELLISA,ARCIERI,F,2014-11-10,2016-01-07,Senior Analyst,28.0,Web,20,10,5.0,4,64108,10,Monday,11,2014
ALVIN,ABRAHAMIAN,M,2013-05-05,2016-01-07,Analyst,22.0,Web,17,13,4.0,0,48198,5,Sunday,5,2013
DEAN,ABRAM,M,2011-03-01,2016-01-07,Associate,29.0,Management,18,12,3.0,2,86942,1,Tuesday,3,2011
MARIO,ABKEMEIER,M,2013-08-23,2016-01-07,Analyst,24.0,Management,28,2,5.0,1,46471,23,Friday,8,2013
RENITA,ARIZOLA,F,2014-04-22,2016-01-07,Analyst,24.0,IT,30,0,3.0,1,44649,22,Tuesday,4,2014
URSULA,ANGLEA,F,2013-07-19,2016-01-07,Senior Analyst,27.0,Management,20,10,5.0,3,54048,19,Friday,7,2013
SAMUAL,ALIOTO,M,2014-06-21,2016-01-07,Analyst,24.0,Finance,23,7,2.0,1,45217,21,Saturday,6,2014
ANTONE,ALEXANDROPOUL,M,2015-01-16,2016-01-07,Director,42.0,Web,27,3,3.0,16,324129,16,Friday,1,2015
ARDEN,ALLAIN,M,2014-02-07,2016-01-07,Analyst,24.0,Marketing,15,15,3.0,1,40570,7,Friday,2,2014
PHILIP,ABDUR,M,2014-01-01,2016-01-07,Analyst,25.0,Management,18,12,5.0,2,45011,1,Wednesday,1,2014
DINA,ANGELETTI,F,2013-03-02,2016-01-07,Analyst,21.0,Web,15,15,2.0,0,47547,2,Saturday,3,2013
JAMIE,ACCURSO,M,2013-03-23,2016-01-07,Analyst,23.0,IT,22,8,3.0,0,49798,23,Saturday,3,2013
SHIELA,ARICAS,F,2013-01-26,2016-01-07,Analyst,23.0,Marketing,28,2,5.0,0,44824,26,Saturday,1,2013
AMELIA,AMIRIAN,F,2013-01-26,2016-01-07,Analyst,22.0,Marketing,28,2,4.0,0,41192,26,Saturday,1,2013
BLAIR,AKHTAR,M,2013-02-18,2016-01-07,Analyst,25.0,Operations,18,12,4.0,1,46295,18,Monday,2,2013
PAM,AMORES,F,2013-01-28,2016-01-07,Analyst,25.0,Operations,19,11,5.0,1,47135,28,Monday,1,2013
CLETUS,ALFRED,M,2013-10-14,2016-01-07,Analyst,24.0,Marketing,29,1,3.0,1,41845,14,Monday,10,2013
KYLE,ABERNETHY,M,2013-02-19,2016-01-07,Senior Analyst,26.0,Finance,15,15,3.0,0,52678,19,Tuesday,2,2013
LORRAINE,ALVEN,F,2014-12-18,2016-01-07,Analyst,25.0,IT,25,5,4.0,3,44039,18,Thursday,12,2014
DARRIN,AFFRONTI,M,2011-11-11,2016-01-07,Associate,28.0,Web,27,3,5.0,3,83947,11,Friday,11,2011
NANETTE,AO,F,2014-09-27,2016-01-07,Analyst,25.0,Finance,16,14,2.0,3,49173,27,Saturday,9,2014
CESAR,ADAY,M,2013-06-12,2016-01-07,Analyst,24.0,Management,22,8,2.0,0,40340,12,Wednesday,6,2013
LOREN,ADEL,M,2013-01-16,2016-01-07,Analyst,23.0,Marketing,21,9,2.0,0,49032,16,Wednesday,1,2013
EMMETT,AGBAYANI,M,2012-03-16,2016-01-07,Senior Analyst,26.0,Marketing,25,5,2.0,1,58638,16,Friday,3,2012
HARRIETT,ANTLEY,F,2012-04-19,2016-01-07,Senior Analyst,26.0,Operations,26,4,5.0,0,52225,19,Thursday,4,2012
ADRIENNE,AMSILI,F,2013-04-19,2016-01-07,Analyst,21.0,Marketing,17,13,3.0,0,40980,19,Friday,4,2013
JOSIAH,ALDAS,M,2014-05-05,2016-01-07,Analyst,21.0,Operations,20,10,3.0,0,45335,5,Monday,5,2014
MORGAN,AGERTER,M,2014-11-02,2016-01-07,Analyst,22.0,Web,19,11,2.0,0,41593,2,Sunday,11,2014
BRYAN,ABEGG,M,2014-05-25,2016-01-07,Analyst,25.0,Marketing,16,14,4.0,2,43910,25,Sunday,5,2014
FOREST,ALBALADEJO,M,2012-03-17,2016-01-07,Senior Analyst,25.0,IT,16,14,2.0,0,66563,17,Saturday,3,2012
HALEY,ANSELL,F,2013-05-09,2016-01-07,Analyst,23.0,Web,16,14,4.0,0,45573,9,Thursday,5,2013
DICK,AJOSE,M,2014-12-27,2016-01-07,Analyst,21.0,Management,25,5,2.0,0,46241,27,Saturday,12,2014
EVAN,ACREY,M,2013-10-19,2016-01-07,Analyst,24.0,Management,16,14,3.0,1,44892,19,Saturday,10,2013
MANDY,ANDERS,F,2014-09-08,2016-01-07,Analyst,23.0,Marketing,17,13,2.0,1,41312,8,Monday,9,2014
LENNY,ALESCIO,M,2014-12-22,2016-01-07,Analyst,22.0,Operations,17,13,2.0,0,45099,22,Monday,12,2014
